OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,CostPrice,Revenue,Profit,Region
O004106,2024-06-15,C0152,P0123,1,69.98,46.97,69.98,23.01,South
O004107,2025-12-25,C0423,P0110,8,546.54,450.25,4372.32,770.32,East
O004108,2024-10-03,C0254,P0170,9,306.09,255.45,2754.81,455.76,South
O004109,2025-09-16,C0001,P0025,2,188.49,135.06,376.98,106.86,North
O004110,2024-01-08,C0946,P0170,3,430.44,255.45,1291.32,524.97,East
O004111,2024-08-07,C0114,P0089,8,541.39,371.91,4331.12,1355.84,West
O004112,2024-04-15,C0601,P0132,2,739.03,459.15,1478.06,559.76,West
O004113,2025-12-28,C0714,P0049,9,456.29,259.51,4106.61,1771.02,East
O004114,2025-09-13,C0723,P0058,3,80.25,53.46,240.75,80.37,West
O004115,2024-05-31,C0527,P0195,1,154.24,117.6,154.24,36.64,East
O004116,2025-03-12,C0915,P0115,5,224.48,158.1,1122.4,331.9,South
O004117,2024-04-17,C0733,P0192,1,146.19,112.11,146.19,34.08,South
O004118,2025-01-04,C0647,P0045,7,701.7,450.31,4911.9,1759.73,North
O004119,2024-11-02,C0515,P0069,8,54.32,38.92,434.56,123.2,South
O004120,2024-07-22,C0236,P0068,1,147.56,82.93,147.56,64.63,South
O004121,2024-04-09,C0231,P0105,7,422.87,322.53,2960.09,702.38,North
O004122,2025-05-19,C0604,P0058,6,83.95,53.46,503.7,182.94,East
O004123,2024-09-05,C0053,P0112,3,507.56,344.99,1522.68,487.71,South
O004124,2025-03-16,C0255,P0200,1,396.79,241.96,396.79,154.83,South
O004125,2024-05-21,C0196,P0044,1,207.52,159.3,207.52,48.22,South
O004126,2025-03-24,C0609,P0193,1,408.06,296.85,408.06,111.21,North
O004127,2025-07-21,C0733,P0143,2,344.55,273.59,689.1,141.92,East
O004128,2024-09-28,C0457,P0098,6,683.46,462.62,4100.76,1325.04,North
O004129,2024-07-13,C0862,P0106,5,840.0,469.92,4200.0,1850.4,West
O004130,2025-03-28,C0705,P0192,7,177.01,112.11,1239.07,454.3,South
O004131,2024-10-09,C1000,P0011,6,108.52,66.79,651.12,250.38,West
O004132,2024-04-26,C0141,P0120,6,374.92,305.3,2249.52,417.72,East
O004133,2025-05-08,C0828,P0179,3,339.81,249.68,1019.43,270.39,South
O004134,2024-04-02,C0400,P0031,9,454.42,342.45,4089.78,1007.73,West
O004135,2024-07-29,C0050,P0133,4,649.3,401.7,2597.2,990.4,West
O004136,2025-06-08,C0261,P0039,5,188.54,123.53,942.7,325.05,West
O004137,2024-11-10,C0096,P0056,2,89.76,74.39,179.52,30.74,South
O004138,2025-02-14,C0857,P0190,10,223.46,129.44,2234.6,940.2,South
O004139,2025-09-22,C0859,P0178,8,420.08,307.11,3360.64,903.76,South
O004140,2024-11-12,C0224,P0004,5,132.37,113.23,661.85,95.7,South
O004141,2024-04-26,C0264,P0184,5,514.99,346.85,2574.95,840.7,North
O004142,2024-03-01,C0677,P0125,3,222.73,158.66,668.19,192.21,West
O004143,2025-03-02,C0082,P0052,7,88.74,51.69,621.18,259.35,North
O004144,2024-07-07,C0776,P0112,9,452.14,344.99,4069.26,964.35,East
O004145,2024-09-26,C0024,P0182,2,16.08,10.02,32.16,12.12,West
O004146,2025-01-11,C0836,P0157,4,208.32,129.87,833.28,313.8,South
O004147,2024-02-11,C0725,P0102,3,674.54,411.17,2023.62,790.11,South
O004148,2024-01-23,C0502,P0099,10,96.98,83.8,969.8,131.8,South
O004149,2024-09-22,C0153,P0084,9,250.13,139.81,2251.17,992.88,North
O004150,2024-11-16,C0020,P0174,8,586.01,405.06,4688.08,1447.6,South
O004151,2024-11-13,C0980,P0089,3,666.98,371.91,2000.94,885.21,West
O004152,2024-02-11,C0291,P0091,8,37.24,22.83,297.92,115.28,West
O004153,2025-05-06,C0489,P0148,6,624.94,368.64,3749.64,1537.8,East
O004154,2025-02-19,C0306,P0116,1,538.21,350.12,538.21,188.09,West
O004155,2025-02-05,C0231,P0046,8,166.8,116.23,1334.4,404.56,South
O004156,2024-01-30,C0798,P0112,6,452.3,344.99,2713.8,643.86,West
O004157,2025-06-18,C0511,P0015,8,287.84,193.16,2302.72,757.44,West
O004158,2024-05-11,C0626,P0046,3,186.14,116.23,558.42,209.73,North
O004159,2025-06-18,C0237,P0003,1,504.94,297.29,504.94,207.65,West
O004160,2024-04-13,C0836,P0043,4,826.31,464.81,3305.24,1446.0,East
O004161,2024-11-13,C0071,P0009,4,67.74,50.91,270.96,67.32,West
O004162,2025-08-16,C0501,P0095,6,642.1,391.16,3852.6,1505.64,North
O004163,2024-04-25,C0906,P0086,1,291.02,246.82,291.02,44.2,North
O004164,2024-10-12,C0236,P0106,2,630.89,469.92,1261.78,321.94,West
O004165,2024-10-27,C0942,P0031,2,454.33,342.45,908.66,223.76,West
O004166,2024-12-27,C0903,P0083,3,591.03,445.41,1773.09,436.86,North
O004167,2025-02-17,C0272,P0090,8,15.0,9.79,120.0,41.68,South
O004168,2025-08-02,C0081,P0006,6,181.26,114.12,1087.56,402.84,West
O004169,2024-06-21,C0389,P0163,4,531.98,304.92,2127.92,908.24,North
O004170,2025-07-15,C0082,P0182,8,15.95,10.02,127.6,47.44,West
O004171,2024-08-13,C0479,P0178,3,525.72,307.11,1577.16,655.83,North
O004172,2024-04-09,C0704,P0024,2,167.39,136.12,334.78,62.54,South
O004173,2024-10-29,C0315,P0020,4,405.27,343.88,1621.08,245.56,East
O004174,2025-08-12,C0334,P0028,9,99.58,80.66,896.22,170.28,West
O004175,2024-05-03,C0871,P0196,9,490.6,355.47,4415.4,1216.17,West
O004176,2025-06-01,C0668,P0100,5,528.69,436.72,2643.45,459.85,East
O004177,2024-01-26,C0461,P0118,1,389.71,286.71,389.71,103.0,East
O004178,2025-03-16,C0705,P0035,6,603.6,421.63,3621.6,1091.82,West
O004179,2024-10-13,C0356,P0084,8,196.97,139.81,1575.76,457.28,South
O004180,2025-08-13,C0797,P0037,2,758.68,476.98,1517.36,563.4,West
O004181,2024-02-21,C0195,P0030,8,311.3,266.91,2490.4,355.12,East
O004182,2024-11-24,C0873,P0103,1,398.9,331.72,398.9,67.18,North
O004183,2025-05-24,C0774,P0033,8,283.93,229.59,2271.44,434.72,South
O004184,2025-09-02,C0153,P0005,2,405.46,282.82,810.92,245.28,West
O004185,2025-05-08,C0085,P0166,4,693.14,471.03,2772.56,888.44,West
O004186,2024-05-26,C0747,P0127,9,351.92,230.43,3167.28,1093.41,North
O004187,2024-05-03,C0274,P0075,5,224.29,161.51,1121.45,313.9,North
O004188,2024-05-28,C0393,P0114,2,252.75,160.39,505.5,184.72,South
O004189,2025-03-01,C0896,P0016,7,291.75,188.24,2042.25,724.57,South
O004190,2025-09-15,C0980,P0167,9,82.2,55.44,739.8,240.84,West
O004191,2024-03-12,C0939,P0084,9,222.06,139.81,1998.54,740.25,West
O004192,2024-10-19,C0427,P0099,4,145.79,83.8,583.16,247.96,East
O004193,2025-09-08,C0571,P0011,8,87.67,66.79,701.36,167.04,West
O004194,2025-06-05,C0890,P0017,10,720.41,468.64,7204.1,2517.7,North
O004195,2025-04-03,C0279,P0129,1,156.52,125.77,156.52,30.75,South
O004196,2024-08-18,C0973,P0004,3,139.81,113.23,419.43,79.74,West
O004197,2024-06-13,C0996,P0056,8,118.89,74.39,951.12,356.0,South
O004198,2024-11-26,C0612,P0044,10,251.32,159.3,2513.2,920.2,West
O004199,2024-08-17,C0125,P0195,6,164.55,117.6,987.3,281.7,North
O004200,2025-03-28,C0882,P0020,1,409.44,343.88,409.44,65.56,East
O004201,2025-10-21,C0992,P0154,6,612.78,434.09,3676.68,1072.14,East
O004202,2025-12-17,C0039,P0135,3,680.14,408.43,2040.42,815.13,South
O004203,2025-01-13,C0744,P0198,10,691.25,472.32,6912.5,2189.3,North
O004204,2025-04-15,C0523,P0161,2,202.51,123.08,405.02,158.86,North
O004205,2024-11-21,C0901,P0166,5,636.0,471.03,3180.0,824.85,North
O004206,2025-08-23,C0846,P0095,2,603.52,391.16,1207.04,424.72,West
O004207,2025-11-28,C0596,P0010,7,492.03,303.84,3444.21,1317.33,East
O004208,2024-10-10,C0755,P0187,8,470.15,292.87,3761.2,1418.24,North
O004209,2025-11-08,C0282,P0192,1,147.43,112.11,147.43,35.32,West
O004210,2025-03-19,C0908,P0169,3,268.78,176.87,806.34,275.73,South
O004211,2025-10-16,C0140,P0093,8,280.66,185.5,2245.28,761.28,West
O004212,2025-07-11,C0689,P0172,4,474.97,319.61,1899.88,621.44,West
O004213,2025-01-27,C0740,P0083,6,708.52,445.41,4251.12,1578.66,North
O004214,2024-01-26,C0003,P0176,5,245.79,164.54,1228.95,406.25,South
O004215,2024-09-02,C0876,P0036,1,142.64,80.66,142.64,61.98,East
O004216,2025-07-08,C0146,P0094,10,531.92,342.62,5319.2,1893.0,South
O004217,2024-02-22,C0116,P0099,4,119.35,83.8,477.4,142.2,South
O004218,2024-01-20,C0767,P0114,6,283.96,160.39,1703.76,741.42,South
O004219,2024-03-27,C0618,P0082,5,85.29,56.28,426.45,145.05,South
O004220,2025-05-18,C0413,P0195,1,153.89,117.6,153.89,36.29,North
O004221,2024-05-28,C0470,P0003,3,516.8,297.29,1550.4,658.53,West
O004222,2025-08-25,C0578,P0149,2,137.22,113.61,274.44,47.22,East
O004223,2025-02-03,C0411,P0045,7,745.1,450.31,5215.7,2063.53,East
O004224,2025-10-16,C0892,P0185,2,567.73,397.5,1135.46,340.46,West
O004225,2024-10-08,C0243,P0144,10,615.41,417.28,6154.1,1981.3,East
O004226,2025-02-02,C0475,P0055,2,211.79,128.08,423.58,167.42,South
O004227,2024-08-05,C0231,P0064,8,590.1,360.61,4720.8,1835.92,North
O004228,2024-01-04,C0139,P0137,10,226.01,133.3,2260.1,927.1,South
O004229,2025-08-25,C0343,P0068,7,125.32,82.93,877.24,296.73,South
O004230,2024-04-19,C0720,P0095,1,616.98,391.16,616.98,225.82,North
O004231,2024-12-05,C0598,P0147,10,607.79,427.46,6077.9,1803.3,East
O004232,2025-11-21,C0699,P0170,10,455.36,255.45,4553.6,1999.1,North
O004233,2025-01-11,C0305,P0090,5,12.85,9.79,64.25,15.3,West
O004234,2024-02-26,C0123,P0027,3,425.74,249.29,1277.22,529.35,West
O004235,2024-05-15,C0459,P0075,1,286.33,161.51,286.33,124.82,West
O004236,2024-03-20,C0487,P0094,2,556.04,342.62,1112.08,426.84,North
O004237,2025-03-09,C0898,P0064,1,552.42,360.61,552.42,191.81,West
O004238,2025-05-10,C0953,P0134,7,365.91,299.75,2561.37,463.12,South
O004239,2024-01-19,C0773,P0181,6,709.43,440.76,4256.58,1612.02,South
O004240,2025-11-16,C0928,P0005,4,410.92,282.82,1643.68,512.4,West
O004241,2025-06-21,C0509,P0146,1,389.46,241.1,389.46,148.36,West
O004242,2024-12-29,C0326,P0015,2,246.3,193.16,492.6,106.28,West
O004243,2024-06-02,C0936,P0144,8,590.07,417.28,4720.56,1382.32,West
O004244,2025-06-14,C0888,P0095,6,562.58,391.16,3375.48,1028.52,North
O004245,2025-01-30,C0069,P0077,6,395.95,271.13,2375.7,748.92,North
O004246,2025-06-15,C0288,P0081,9,525.38,335.59,4728.42,1708.11,South
O004247,2024-05-14,C0878,P0040,10,84.11,47.4,841.1,367.1,East
O004248,2024-05-27,C0784,P0147,8,509.16,427.46,4073.28,653.6,South
O004249,2024-07-01,C0251,P0028,4,133.24,80.66,532.96,210.32,North
O004250,2024-07-05,C0074,P0024,6,229.61,136.12,1377.66,560.94,South
O004251,2025-10-27,C0721,P0040,1,66.97,47.4,66.97,19.57,South
O004252,2025-09-13,C0168,P0063,7,279.9,214.39,1959.3,458.57,North
O004253,2025-05-18,C0217,P0119,7,252.96,155.42,1770.72,682.78,East
O004254,2025-04-11,C0257,P0119,6,244.74,155.42,1468.44,535.92,North
O004255,2025-08-30,C0046,P0146,6,294.21,241.1,1765.26,318.66,South
O004256,2024-09-24,C0427,P0115,6,284.15,158.1,1704.9,756.3,North
O004257,2025-03-10,C0658,P0158,6,507.92,375.77,3047.52,792.9,East
O004258,2024-09-18,C0697,P0023,10,476.91,329.44,4769.1,1474.7,East
O004259,2024-11-17,C0212,P0105,7,411.75,322.53,2882.25,624.54,North
O004260,2025-09-08,C0279,P0021,10,711.76,411.79,7117.6,2999.7,North
O004261,2025-11-24,C0617,P0011,2,96.72,66.79,193.44,59.86,North
O004262,2025-05-29,C0602,P0156,10,288.83,172.06,2888.3,1167.7,West
O004263,2024-02-13,C0321,P0197,1,849.61,487.28,849.61,362.33,South
O004264,2025-07-24,C0991,P0159,6,532.43,326.82,3194.58,1233.66,South
O004265,2024-05-22,C0379,P0179,6,356.85,249.68,2141.1,643.02,East
O004266,2024-07-11,C0785,P0200,6,402.16,241.96,2412.96,961.2,South
O004267,2024-02-20,C0795,P0164,4,731.78,482.54,2927.12,996.96,West
O004268,2024-05-30,C0054,P0134,7,517.05,299.75,3619.35,1521.1,East
O004269,2024-03-01,C0583,P0037,5,597.69,476.98,2988.45,603.55,North
O004270,2024-07-15,C0599,P0009,5,87.0,50.91,435.0,180.45,North
O004271,2025-06-02,C0313,P0166,3,600.33,471.03,1800.99,387.9,East
O004272,2025-01-16,C0232,P0033,9,354.73,229.59,3192.57,1126.26,East
O004273,2025-06-02,C0278,P0031,4,538.23,342.45,2152.92,783.12,East
O004274,2025-06-26,C0384,P0087,8,517.71,415.53,4141.68,817.44,West
O004275,2024-07-08,C0022,P0174,3,614.39,405.06,1843.17,627.99,North
O004276,2024-02-14,C0485,P0065,7,130.12,112.76,910.84,121.52,West
O004277,2025-12-25,C0162,P0087,8,698.85,415.53,5590.8,2266.56,North
O004278,2025-07-21,C0713,P0125,4,265.01,158.66,1060.04,425.4,East
O004279,2024-02-13,C0092,P0025,9,157.0,135.06,1413.0,197.46,West
O004280,2024-03-21,C0266,P0076,2,342.96,231.85,685.92,222.22,South
O004281,2024-12-28,C0638,P0098,4,639.32,462.62,2557.28,706.8,North
O004282,2025-09-23,C0688,P0130,6,492.08,390.32,2952.48,610.56,East
O004283,2025-01-23,C0070,P0058,4,68.45,53.46,273.8,59.96,East
O004284,2025-09-25,C0728,P0156,7,214.23,172.06,1499.61,295.19,West
O004285,2025-07-12,C0811,P0196,10,440.42,355.47,4404.2,849.5,South
O004286,2024-11-04,C0817,P0048,5,190.2,118.33,951.0,359.35,South
O004287,2024-06-23,C0773,P0098,8,792.49,462.62,6339.92,2638.96,North
O004288,2024-07-21,C0200,P0048,1,188.83,118.33,188.83,70.5,North
O004289,2025-08-18,C0169,P0191,8,88.93,64.18,711.44,198.0,North
O004290,2024-03-24,C0331,P0169,3,216.81,176.87,650.43,119.82,West
O004291,2024-06-09,C0565,P0113,1,390.26,218.49,390.26,171.77,East
O004292,2024-01-10,C0766,P0198,1,683.39,472.32,683.39,211.07,West
O004293,2025-03-20,C0247,P0153,6,575.47,333.18,3452.82,1453.74,East
O004294,2024-08-13,C0282,P0167,9,70.38,55.44,633.42,134.46,East
O004295,2024-04-23,C0645,P0126,4,42.81,27.88,171.24,59.72,East
O004296,2024-07-10,C0005,P0156,10,246.99,172.06,2469.9,749.3,South
O004297,2024-01-18,C0578,P0171,4,726.7,412.05,2906.8,1258.6,West
O004298,2024-07-23,C0587,P0113,4,281.98,218.49,1127.92,253.96,West
O004299,2025-06-24,C0787,P0172,4,373.88,319.61,1495.52,217.08,West
O004300,2024-10-19,C0976,P0116,4,599.08,350.12,2396.32,995.84,South
O004301,2025-08-25,C0327,P0149,6,159.07,113.61,954.42,272.76,South
O004302,2025-09-12,C0171,P0026,4,314.46,202.7,1257.84,447.04,East
O004303,2024-04-07,C0968,P0157,1,226.66,129.87,226.66,96.79,South
O004304,2024-09-12,C0387,P0009,10,66.78,50.91,667.8,158.7,North
O004305,2024-08-25,C0018,P0155,1,319.78,192.66,319.78,127.12,North
O004306,2025-04-08,C0593,P0052,9,61.69,51.69,555.21,90.0,North
O004307,2025-03-27,C0584,P0066,9,351.26,273.39,3161.34,700.83,West
O004308,2025-04-24,C0021,P0139,3,74.14,43.35,222.42,92.37,North
O004309,2025-12-15,C0544,P0169,7,261.8,176.87,1832.6,594.51,South
O004310,2024-06-08,C0178,P0078,7,751.06,466.96,5257.42,1988.7,West
O004311,2025-02-05,C0476,P0070,6,88.96,64.34,533.76,147.72,West
O004312,2025-12-02,C0026,P0117,1,329.93,213.12,329.93,116.81,North
O004313,2025-11-26,C0841,P0094,4,468.22,342.62,1872.88,502.4,East
O004314,2025-08-30,C0397,P0196,4,609.79,355.47,2439.16,1017.28,East
O004315,2025-04-06,C0936,P0199,4,556.04,437.0,2224.16,476.16,South
O004316,2024-06-05,C0002,P0157,6,193.78,129.87,1162.68,383.46,North
O004317,2024-01-14,C0848,P0005,1,449.5,282.82,449.5,166.68,South
O004318,2024-10-16,C0316,P0050,4,431.37,271.92,1725.48,637.8,East
O004319,2024-12-03,C0760,P0024,7,157.71,136.12,1103.97,151.13,East
O004320,2025-08-05,C0368,P0014,7,627.64,387.67,4393.48,1679.79,North
O004321,2025-04-14,C0160,P0080,2,224.78,154.75,449.56,140.06,East
O004322,2024-07-25,C0275,P0139,8,64.71,43.35,517.68,170.88,East
O004323,2024-05-05,C0434,P0029,8,44.7,36.45,357.6,66.0,East
O004324,2025-04-28,C0903,P0020,6,573.15,343.88,3438.9,1375.62,North
O004325,2025-03-16,C0907,P0190,6,181.93,129.44,1091.58,314.94,North
O004326,2024-11-13,C0101,P0095,10,567.97,391.16,5679.7,1768.1,East
O004327,2025-04-26,C0371,P0068,10,115.19,82.93,1151.9,322.6,East
O004328,2025-02-27,C0112,P0072,7,594.32,330.4,4160.24,1847.44,West
O004329,2024-07-16,C0673,P0053,8,356.13,214.67,2849.04,1131.68,North
O004330,2024-07-02,C0987,P0051,8,387.91,238.97,3103.28,1191.52,South
O004331,2025-06-08,C0779,P0053,4,273.35,214.67,1093.4,234.72,South
O004332,2024-07-24,C0969,P0038,9,413.14,246.86,3718.26,1496.52,East
O004333,2025-12-08,C0952,P0024,10,241.68,136.12,2416.8,1055.6,East
O004334,2025-03-01,C0124,P0044,3,210.85,159.3,632.55,154.65,West
O004335,2024-05-16,C0955,P0097,3,721.93,441.3,2165.79,841.89,West
O004336,2024-02-05,C0317,P0170,5,352.98,255.45,1764.9,487.65,North
O004337,2025-04-19,C0620,P0056,10,132.4,74.39,1324.0,580.1,South
O004338,2024-03-17,C0660,P0126,3,44.1,27.88,132.3,48.66,West
O004339,2025-05-30,C0304,P0001,7,646.52,372.07,4525.64,1921.15,South
O004340,2025-06-19,C0145,P0141,4,115.51,79.66,462.04,143.4,West
O004341,2024-09-11,C0953,P0096,7,146.62,81.5,1026.34,455.84,East
O004342,2025-07-13,C0967,P0011,4,113.87,66.79,455.48,188.32,West
O004343,2024-11-12,C0376,P0172,9,505.09,319.61,4545.81,1669.32,West
O004344,2025-11-24,C0804,P0053,5,368.05,214.67,1840.25,766.9,North
O004345,2025-11-07,C0834,P0035,5,668.09,421.63,3340.45,1232.3,East
O004346,2024-01-18,C0901,P0177,8,621.08,441.41,4968.64,1437.36,East
O004347,2024-11-23,C0984,P0164,4,815.78,482.54,3263.12,1332.96,North
O004348,2025-10-01,C0792,P0154,9,747.76,434.09,6729.84,2823.03,South
O004349,2024-11-26,C0006,P0168,1,503.67,302.2,503.67,201.47,East
O004350,2025-06-15,C0143,P0100,9,555.84,436.72,5002.56,1072.08,East
O004351,2025-08-10,C0443,P0195,4,210.17,117.6,840.68,370.28,North
O004352,2024-12-13,C0885,P0056,4,108.56,74.39,434.24,136.68,South
O004353,2025-09-07,C0200,P0129,7,190.6,125.77,1334.2,453.81,East
O004354,2024-08-20,C0771,P0185,9,512.56,397.5,4613.04,1035.54,North
O004355,2025-03-14,C0318,P0160,4,604.09,475.06,2416.36,516.12,East
O004356,2025-10-21,C0794,P0184,3,587.73,346.85,1763.19,722.64,West
O004357,2025-01-28,C0664,P0084,1,221.03,139.81,221.03,81.22,South
O004358,2024-07-13,C0797,P0145,7,23.74,14.67,166.18,63.49,West
O004359,2024-03-16,C0302,P0107,8,342.83,292.39,2742.64,403.52,South
O004360,2025-06-22,C0722,P0117,5,330.44,213.12,1652.2,586.6,North
O004361,2025-05-19,C0989,P0055,8,189.63,128.08,1517.04,492.4,East
O004362,2025-04-20,C0997,P0086,3,438.76,246.82,1316.28,575.82,East
O004363,2025-07-11,C0985,P0061,7,640.71,451.71,4484.97,1323.0,North
O004364,2025-11-12,C0024,P0072,7,421.5,330.4,2950.5,637.7,East
O004365,2024-09-21,C0210,P0039,9,203.2,123.53,1828.8,717.03,West
O004366,2024-10-05,C0117,P0133,6,576.44,401.7,3458.64,1048.44,North
O004367,2024-09-30,C0572,P0007,7,527.6,380.61,3693.2,1028.93,West
O004368,2024-07-08,C0110,P0146,4,347.94,241.1,1391.76,427.36,South
O004369,2025-10-11,C0567,P0181,8,647.32,440.76,5178.56,1652.48,East
O004370,2024-01-11,C0984,P0057,5,213.4,128.65,1067.0,423.75,West
O004371,2025-03-09,C0028,P0116,5,583.49,350.12,2917.45,1166.85,East
O004372,2024-01-13,C0101,P0084,7,197.79,139.81,1384.53,405.86,South
O004373,2024-11-21,C0921,P0144,8,501.11,417.28,4008.88,670.64,East
O004374,2024-11-08,C0690,P0170,7,364.91,255.45,2554.37,766.22,South
O004375,2025-04-30,C0642,P0117,9,328.95,213.12,2960.55,1042.47,North
O004376,2025-02-07,C0749,P0015,6,279.7,193.16,1678.2,519.24,East
O004377,2024-03-16,C0068,P0067,2,42.55,29.82,85.1,25.46,North
O004378,2024-07-21,C0270,P0120,5,542.27,305.3,2711.35,1184.85,South
O004379,2025-08-29,C0362,P0097,9,617.8,441.3,5560.2,1588.5,North
O004380,2025-12-23,C0581,P0056,7,91.52,74.39,640.64,119.91,West
O004381,2025-01-16,C0193,P0175,4,263.82,220.61,1055.28,172.84,North
O004382,2024-09-01,C0454,P0198,4,797.42,472.32,3189.68,1300.4,West
O004383,2024-06-12,C0703,P0193,10,496.8,296.85,4968.0,1999.5,South
O004384,2025-09-08,C0356,P0025,10,187.84,135.06,1878.4,527.8,South
O004385,2024-05-17,C0554,P0079,3,219.73,146.07,659.19,220.98,East
O004386,2025-11-06,C0436,P0185,8,691.01,397.5,5528.08,2348.08,West
O004387,2024-04-21,C0916,P0083,1,525.33,445.41,525.33,79.92,East
O004388,2024-11-23,C0998,P0137,5,159.31,133.3,796.55,130.05,East
O004389,2025-11-12,C0168,P0087,3,674.44,415.53,2023.32,776.73,South
O004390,2024-05-03,C0850,P0129,6,189.86,125.77,1139.16,384.54,North
O004391,2025-05-25,C0306,P0076,2,356.41,231.85,712.82,249.12,South
O004392,2025-01-01,C0871,P0016,10,287.9,188.24,2879.0,996.6,South
O004393,2024-07-28,C0691,P0076,10,306.55,231.85,3065.5,747.0,North
O004394,2024-01-31,C0325,P0053,6,259.74,214.67,1558.44,270.42,West
O004395,2025-01-10,C0943,P0017,7,811.12,468.64,5677.84,2397.36,West
O004396,2024-04-08,C0462,P0143,4,408.15,273.59,1632.6,538.24,North
O004397,2025-07-08,C0261,P0025,6,167.98,135.06,1007.88,197.52,North
O004398,2025-07-27,C0661,P0162,10,366.19,235.19,3661.9,1310.0,East
O004399,2025-03-01,C0867,P0018,1,450.21,269.4,450.21,180.81,North
O004400,2025-02-07,C0520,P0073,6,596.98,467.68,3581.88,775.8,North
O004401,2024-10-27,C0190,P0189,3,230.63,179.15,691.89,154.44,East
O004402,2024-01-11,C0601,P0041,8,84.21,68.55,673.68,125.28,West
O004403,2024-11-02,C0188,P0131,10,330.06,261.39,3300.6,686.7,North
O004404,2024-07-17,C0382,P0151,10,124.12,86.7,1241.2,374.2,North
O004405,2025-06-21,C0600,P0073,3,566.85,467.68,1700.55,297.51,East
O004406,2025-02-08,C0989,P0075,8,197.44,161.51,1579.52,287.44,North
O004407,2024-01-30,C0109,P0101,8,614.64,409.21,4917.12,1643.44,East
O004408,2025-05-03,C0558,P0104,6,680.96,432.85,4085.76,1488.66,South
O004409,2024-08-02,C0126,P0020,6,520.28,343.88,3121.68,1058.4,East
O004410,2025-05-16,C0874,P0186,8,295.31,205.18,2362.48,721.04,South
O004411,2025-09-24,C0377,P0127,7,345.9,230.43,2421.3,808.29,South
O004412,2025-08-15,C0651,P0086,6,406.38,246.82,2438.28,957.36,East
O004413,2025-01-28,C0230,P0159,6,569.83,326.82,3418.98,1458.06,East
O004414,2025-09-20,C0957,P0091,7,40.13,22.83,280.91,121.1,East
O004415,2024-08-15,C0555,P0026,6,269.32,202.7,1615.92,399.72,West
O004416,2025-08-11,C0556,P0083,2,554.85,445.41,1109.7,218.88,North
O004417,2025-07-08,C0462,P0072,7,484.15,330.4,3389.05,1076.25,East
O004418,2025-01-18,C0942,P0146,6,336.22,241.1,2017.32,570.72,South
O004419,2025-09-19,C0839,P0063,7,312.0,214.39,2184.0,683.27,South
O004420,2024-01-15,C0025,P0150,3,335.03,197.48,1005.09,412.65,East
O004421,2025-12-10,C0575,P0056,2,130.48,74.39,260.96,112.18,North
O004422,2024-03-23,C0101,P0188,5,301.83,175.16,1509.15,633.35,North
O004423,2024-12-12,C0433,P0026,8,280.58,202.7,2244.64,623.04,North
O004424,2025-12-07,C0364,P0100,2,619.64,436.72,1239.28,365.84,South
O004425,2025-02-06,C0146,P0128,6,607.6,360.58,3645.6,1482.12,East
O004426,2025-12-15,C0772,P0036,3,119.63,80.66,358.89,116.91,East
O004427,2024-09-22,C0754,P0074,9,240.96,136.48,2168.64,940.32,East
O004428,2025-06-17,C0016,P0137,1,233.33,133.3,233.33,100.03,South
O004429,2024-05-01,C0377,P0026,8,329.99,202.7,2639.92,1018.32,East
O004430,2025-12-13,C0498,P0086,2,415.0,246.82,830.0,336.36,South
O004431,2025-01-01,C0057,P0041,7,78.85,68.55,551.95,72.1,South
O004432,2024-06-12,C0632,P0050,1,380.41,271.92,380.41,108.49,North
O004433,2024-02-26,C0565,P0080,1,246.11,154.75,246.11,91.36,East
O004434,2025-12-20,C0520,P0170,4,337.28,255.45,1349.12,327.32,East
O004435,2025-09-16,C0648,P0003,2,480.11,297.29,960.22,365.64,West
